""	"symbol"	"logFC"	"CI.L"	"CI.R"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"de"
"TC1300000551.mm.1"	"Id4"	-0.927951917207668	-1.49121098780915	-0.364692846606185	4.07565727495228	-3.94302465581462	0.00626415381710658	0.0157774192136626	-2.7150052515076	"down"
"TC0400000991.mm.1"	"Gm12851"	0.608755550350507	0.239214929858231	0.978296170842784	2.91442901755414	3.9426930183669	0.00626671061005767	0.0157824306842682	-2.71544728695668	"up"
"TC1500000854.mm.1"	"Pim3"	0.506675102300888	0.19906151904	0.814288685561777	5.07703805294961	3.94217835252848	0.00627068075329369	0.0157893713896098	-2.71613330999554	"up"
"TC0900002358.mm.1"	"Odf3l1"	0.506119702513994	0.198828303456305	0.813411101571684	3.18332771688931	3.94198577684107	0.00627216699770514	0.0157916548915988	-2.71639001325321	"up"
"TC1000000901.mm.1"	"Gm16105; AC159474.3"	0.557831400878723	0.219117421865485	0.896545379891961	2.35504187022403	3.9416862315669	0.0062744795733975	0.0157967477700176	-2.71678931749233	"up"
"TC1200002596.mm.1"	"Ighv6-6"	0.684834794680622	0.268828765909198	1.10084082345205	2.54761222485226	3.94001982176008	0.00628736187621113	0.0158196826973033	-2.71901093502731	"up"
"TC0800000486.mm.1"	"Gm16193; AC156554.1"	0.524131177082983	0.205729708694615	0.842532645471351	2.9342573431031	3.93982693916078	0.00628885484745137	0.0158205503727445	-2.71926810724972	"up"
"TC0800002617.mm.1"	"Dnaja2"	-0.854517157164682	-1.3736975589391	-0.335336755390267	3.91944431558713	-3.93926058263369	0.00629324087758676	0.0158272106917006	-2.72002326674601	"down"
"TC0200005275.mm.1"	"Gm14303"	-1.22064122045749	-1.96229943899428	-0.478983001920689	4.41809388201125	-3.93909478979866	0.00629452546241691	0.015828939987923	-2.72024433769254	"down"
"TC0100003642.mm.1"	"4930527J03Rik"	0.668828482054438	0.262396605255163	1.07526035885371	5.81227219318965	3.93857581835943	0.00629854838715816	0.0158375953310673	-2.72093636844558	"up"
"TC0700002399.mm.1"	"Gtpbp4-ps4"	0.601880571258117	0.236090741696187	0.967670400820047	1.56290133973833	3.9381378307235	0.0063019457488216	0.0158439455126717	-2.72152044016529	"up"
"TC0500002100.mm.1"	"Gm26356"	0.676389814698313	0.265307248046958	1.08747238134967	2.95042728721676	3.9380408185427	0.00630269852100866	0.0158451073221853	-2.7216498130053	"up"
"TC0700004233.mm.1"	"Gm14423; AC016522.2"	-2.19503671659693	-3.52911754219244	-0.860955891001421	10.3227386609274	-3.93796507820385	0.00630328630175741	0.0158458542519716	-2.72175081922788	"down"
"TC0900001157.mm.1"	"Gm6223"	-1.30100399256079	-2.09172970898553	-0.510278276136045	3.2049486087095	-3.93790268548375	0.00630377054399452	0.0158463408390352	-2.72183402587789	"down"
"TC0600002924.mm.1"	"Emc3"	-0.598897184936241	-0.962915625728869	-0.234878744143613	2.92511312969849	-3.93768616906884	0.00630545128819712	0.0158498349944565	-2.72212277552989	"down"
"TC0600000532.mm.1"	"Gm25283"	0.528455944352591	0.207228275705737	0.849683612999445	2.20050531138442	3.93738656664347	0.00630777781440064	0.0158527322528405	-2.72252234108274	"up"
"TC0800003217.mm.1"	"2610044O15Rik8"	-0.558986450058305	-0.898794993642332	-0.219177906474278	1.99867353416538	-3.93712497204936	0.00630980996776492	0.0158549426403658	-2.72287122793774	"down"
"TC1200001743.mm.1"	"Gm24692"	0.684505683479788	0.268369203040823	1.10064216391875	2.07196503977216	3.93689183036452	0.00631162169657697	0.0158587640655972	-2.72318217563414	"up"
"TC1600000056.mm.1"	"1700123O21Rik"	0.579189290201409	0.227046307894354	0.931332272508464	1.63423151548957	3.93653120395838	0.00631442522827649	0.0158640381099623	-2.7236631687088	"up"
"TC0Y00000484.mm.1"	"Gm20808"	0.726609214780207	0.284776932623104	1.16844149693731	1.60143508241153	3.93600526521485	0.00631851636459376	0.0158709671980585	-2.72436468408733	"up"
"TC0Y00000494.mm.1"	"Gm20791"	0.726609214780207	0.284776932623104	1.16844149693731	1.60143508241153	3.93600526521485	0.00631851636459376	0.0158709671980585	-2.72436468408733	"up"
"TC0400001401.mm.1"	"Mir6398"	0.611746261915788	0.239689194759639	0.983803329071937	1.44978094396078	3.93526496894491	0.00632427987275477	0.0158817851936315	-2.72535218430188	"up"
"TC1700000497.mm.1"	"Gm16194; RP23-73N16.7"	0.568106306614323	0.22256242264143	0.913650190587215	4.83151042840188	3.93494452066683	0.00632677648669854	0.015885859398272	-2.7257796629009	"up"
"TC1300001784.mm.1"	"Slc22a23"	-0.522211095073208	-0.839874302559678	-0.204547887586737	4.32714352985828	-3.93451668750178	0.00633011142715917	0.0158915426171867	-2.72635041612487	"down"
"TC0600001717.mm.1"	"Gm23498"	0.630788837729038	0.247076149879853	1.01450152557822	1.59766934159794	3.9345045631398	0.00633020596419654	0.0158915426171867	-2.72636659108068	"up"
"TC0500000354.mm.1"	"Gm15936"	0.509072054392979	0.199388444100694	0.818755664685265	1.66266700043644	3.93435232903553	0.0063313931082364	0.0158923272816281	-2.72656968644301	"up"
"TC0400002461.mm.1"	"Gm22888"	-1.10916740078689	-1.78399150613861	-0.434343295435167	1.61207680829544	-3.93385839554443	0.00633524656147065	0.0158990714967319	-2.72722866552012	"down"
"TC1100004254.mm.1"	"Zfp750"	0.650503839335869	0.254689154304275	1.04631852436746	2.98263920439948	3.93341867068049	0.0063386792737366	0.0159025616424353	-2.72781535188114	"up"
"TC1100002194.mm.1"	"Gm11985"	0.552621537935943	0.216341183830935	0.888901892040951	1.96935454143948	3.93313202402809	0.00634091808260552	0.0159067648902557	-2.72819781434189	"up"
"TC1000001160.mm.1"	"5730420D15Rik"	0.590307129771409	0.231090753848181	0.949523505694637	2.4645556251234	3.93309209083898	0.00634123004356748	0.0159067648902557	-2.72825109671578	"up"
"TC1400002466.mm.1"	"Fam216b"	0.643457392246906	0.251890145458706	1.03502463903511	2.07440916775065	3.93301543410404	0.00634182893884266	0.0159075352124451	-2.72835337951661	"up"
"TC1700000145.mm.1"	"Gm15946"	0.538397629539301	0.210736069492744	0.866059189585857	2.70459306505416	3.93269130543186	0.00634436194344967	0.0159109604354426	-2.72878587254162	"up"
"TC0100002888.mm.1"	"Pign"	-0.558211358101236	-0.89795793699423	-0.218464779208242	2.10683715673135	-3.9323828220739	0.00634677371662185	0.0159140804189285	-2.72919750363761	"down"
"TC0200000430.mm.1"	"Lcn10"	0.529033546416359	0.207039728330555	0.851027364502163	3.22014001293774	3.9323113030206	0.00634733300825138	0.0159147507870396	-2.72929293850385	"up"
"TC1300000276.mm.1"	"1700016G14Rik"	0.502245237798147	0.196552738079312	0.807937737516982	1.77197029150445	3.93226934682092	0.0063476611383775	0.0159148415258939	-2.72934892510541	"up"
"TC0500000312.mm.1"	"Dnajc5g"	0.600570516514074	0.235023712151066	0.966117320877081	1.82593402220591	3.93217854977286	0.0063483713058312	0.0159158900554673	-2.72947008608964	"up"
"TC0X00000129.mm.1"	"Gm5931"	-0.72725088764304	-1.16995596546164	-0.284545809824435	3.78346418959182	-3.93171446429191	0.00635200250732669	0.0159227969229966	-2.73008938740853	"down"
"TC1100003826.mm.1"	"Gm11586; RP23-398F7.14"	0.717433616764544	0.280621001836601	1.15424623169249	3.56942407891712	3.93096126196205	0.00635790074605063	0.0159348296656848	-2.73109456802631	"up"
"TC0200004245.mm.1"	"Tcp11l1"	-0.53895725799815	-0.867104942215554	-0.210809573780745	3.95582524848443	-3.93094705718037	0.00635801203989239	0.0159348296656848	-2.7311135256952	"down"
"TC0X00001482.mm.1"	"Gm15090"	0.693657109586843	0.271303677568558	1.11601054160513	1.61114708983965	3.93080072886066	0.00635915864062249	0.0159348735525118	-2.73130881681886	"up"
"TC0900001240.mm.1"	"7420426K07Rik"	0.786387345932929	0.307560211405592	1.26521448046027	1.97144220076171	3.93070070575213	0.00635994253345903	0.0159361053166476	-2.73144231034903	"up"
"TC0600000323.mm.1"	"Gm14546; RP23-83K15.10"	0.747691461566423	0.292360996673438	1.20302192645941	2.24990426936087	3.93013913915304	0.00636434557101391	0.0159427412213148	-2.73219181888823	"up"
"TC1300001892.mm.1"	"Gm27007; RP23-416A5.3"	0.586894993445602	0.229368417358167	0.944421569533036	1.74203622130718	3.92883950927666	0.006374548357511	0.0159627966910453	-2.73392657508456	"up"
"TC0700004013.mm.1"	"Olfr693"	0.852931161699795	0.333319481815282	1.37254284158431	2.31303690079816	3.92868574038618	0.00637575671504672	0.0159647237868751	-2.73413184304183	"up"
"TC0700000570.mm.1"	"Gm26610"	0.607020579108935	0.237193175682828	0.976847982535043	1.70158125665979	3.92840757654072	0.00637794324200807	0.0159687196668428	-2.73450317595101	"up"
"TC0600002672.mm.1"	"H1fx"	0.694205249559091	0.271253179647495	1.11715731947069	4.70559955861197	3.92833894319969	0.00637848286619469	0.0159687196668428	-2.73459479926391	"up"
"TC0500003660.mm.1"	"Hsph1"	-0.625779632063216	-1.00704870428335	-0.244510559843086	3.48269591492607	-3.92827659623828	0.00637897310775513	0.0159688348412627	-2.73467803104696	"down"
"TC1100003909.mm.1"	"Gm11651"	0.678131027719132	0.264942086945005	1.09131996849326	2.08953416366543	3.92805120577196	0.0063807457255437	0.0159691475751671	-2.73497892687187	"up"
"TC0600002581.mm.1"	"1700124L16Rik"	0.591338006000135	0.231017977249666	0.951658034750603	3.55681570198222	3.92789258387491	0.00638199355655899	0.0159708041104598	-2.73519069115788	"up"
"TC0300001126.mm.1"	"Gm12497"	0.526953496834303	0.205854100360299	0.848052893308308	4.78256354159299	3.92776065221094	0.0063830316279782	0.0159726686328944	-2.73536682604975	"up"
"TC1600000499.mm.1"	"Gm10237"	0.505899594770973	0.197541452567753	0.814257736974193	1.57796639657062	3.92664034630419	0.00639185396447895	0.0159903412885873	-2.73686258700762	"up"
"TC1400001058.mm.1"	"Siah3"	0.63983228414305	0.249749740624121	1.02991482766198	2.75166112302303	3.92574284137843	0.00639893143493064	0.0160029061493627	-2.73806100816206	"up"
"TC1200001755.mm.1"	"Snx6"	-0.980933263152342	-1.5790587557729	-0.382807770531782	2.90261179000462	-3.92517805721122	0.00640338958213017	0.0160085021075395	-2.73881521286092	"down"
"TC0600003076.mm.1"	"Gm4482"	0.553020208058759	0.215726074418755	0.890314341698762	4.40132444348692	3.92413940265774	0.00641159716620481	0.0160237831327508	-2.7402023366724	"up"
"TC0X00003095.mm.1"	"Gm5762"	-0.502825623939909	-0.809535362161974	-0.196115885717844	4.96531651039573	-3.9237565117299	0.00641462573889861	0.0160289194870883	-2.74071372675861	"down"
"TC0600003394.mm.1"	"Gm23272"	-0.661494378965151	-1.0649985635475	-0.257990194382804	4.67050670905346	-3.92365061910358	0.0064154636011612	0.0160295436224082	-2.74085516092594	"down"
"TC1700001897.mm.1"	"BC051537"	0.521672097365767	0.203427990225485	0.839916204506048	2.77742219202868	3.92328132670148	0.00641838652348532	0.0160346419935511	-2.74134841429813	"up"
"TC0400001614.mm.1"	"Gpatch3"	0.541989975319249	0.211296204275246	0.872683746363252	3.87639281253691	3.9226309699587	0.00642353761129904	0.0160438614366041	-2.74221712484517	"up"
"TC0400003755.mm.1"	"Gm16224; RP23-167O21.2"	0.772702242754255	0.301211626758969	1.24419285874954	2.73075575186838	3.92239505665866	0.00642540726352807	0.0160458397485242	-2.74253225975736	"up"
"TC1100001902.mm.1"	"Gm26613"	0.788133981228341	0.307225452916251	1.26904250954043	4.01426580078268	3.92238110140362	0.00642551787999934	0.0160458397485242	-2.7425509015508	"up"
"TC1100002831.mm.1"	"Gm12570"	0.554241581770304	0.216043414514615	0.892439749025993	2.46821174177627	3.92229332885583	0.00642621365801061	0.0160468421672297	-2.74266815104779	"up"
"TC1300000126.mm.1"	"Gm18859"	-0.951790476749592	-1.53262567942461	-0.37095527407457	5.70848368793879	-3.92193723311371	0.00642903729952823	0.0160529005264862	-2.74314384694183	"down"
"TC0100003564.mm.1"	"Casq1"	0.504396907024361	0.196584116070736	0.812209697977986	2.21618646668584	3.92191309251017	0.00642922877049518	0.0160529005264862	-2.74317609619055	"up"
"TC0700001812.mm.1"	"Bola2"	0.59112097624771	0.230375795249556	0.951866157245865	4.32592842745613	3.92182351404419	0.0064299393160632	0.0160534114112123	-2.74329576411199	"up"
"TC1200001863.mm.1"	"Nemf"	-0.844887342583164	-1.36050066543302	-0.329274019733304	2.27436878348943	-3.92181304718606	0.00643002234588953	0.0160534114112123	-2.74330974686848	"down"
"TC0700004200.mm.1"	"Gm15774; AC122248.2"	0.712009310115667	0.277472781740672	1.14654583849066	1.6443437639887	3.92167496417997	0.00643111781918582	0.0160549643549429	-2.74349421449058	"up"
"TC1000003212.mm.1"	"Gm20746"	-1.07232779610392	-1.72676773359187	-0.417887858615976	5.22869699456048	-3.92166039906849	0.00643123338259692	0.0160549643549429	-2.7435136724496	"down"
"TC0200002139.mm.1"	"Banf2"	0.616674361405482	0.240269535046427	0.993079187764536	1.88812467293741	3.92114518552205	0.00643532269156295	0.0160607600241662	-2.7442019808692	"up"
"TC1400000914.mm.1"	"Prss51"	0.516085728510687	0.200902413756287	0.831269043265088	2.50660375834414	3.91896012398654	0.00645269758709363	0.0160945441189066	-2.7471215741023	"up"
"TC1300000469.mm.1"	"Tmem170b"	-0.595263963682636	-0.958860986713322	-0.231666940651949	2.99138177253594	-3.91833430731417	0.00645768337646631	0.0161027715821739	-2.74795789168176	"down"
"TC0200005288.mm.1"	"Gm6103"	0.690381296795952	0.268649339510085	1.11211325408182	2.26354688825779	3.91800259623009	0.00646032778775804	0.0161076797027919	-2.74840120048909	"up"
"TC0900002136.mm.1"	"Gm23326"	0.668737334213148	0.260178331755911	1.07729633667039	2.46659544064968	3.91753602404076	0.00646404933190985	0.0161123003361024	-2.7490247684545	"up"
"TC0Y00000503.mm.1"	"Gm21728"	0.828333239211767	0.322201074546953	1.33446540387658	1.93019298145956	3.91699813726939	0.00646834263237857	0.0161202903109393	-2.74974368615447	"up"
"TC0400002910.mm.1"	"Gm11261; RP23-189G9.1"	-0.837377337341719	-1.34907664405691	-0.32567803062653	4.68745765062748	-3.91668448871767	0.00647084755736118	0.0161235845937466	-2.75016291523891	"down"
"TC1100002812.mm.1"	"Gm12247"	0.726180526269397	0.282410703009541	1.16995034952925	3.73354243253591	3.91650824818017	0.00647225555414651	0.0161256187970175	-2.75039848813428	"up"
"TC1600001798.mm.1"	"Olfr202"	0.626854533197658	0.243630595355946	1.01007847103937	2.45451460821737	3.91495122118995	0.00648470938828832	0.016148311852331	-2.75247989006979	"up"
"TC0700004268.mm.1"	"1700123J17Rik"	0.56511076749747	0.219598154950873	0.910623380044067	2.60676037889046	3.9145504134567	0.00648791950043042	0.0161535713015056	-2.75301573782906	"up"
"TC1900000138.mm.1"	"Mir6991"	0.623473934704223	0.242190299319386	1.00475757008906	3.38134282631772	3.91365329580858	0.00649511094691467	0.0161663080157112	-2.75421519540513	"up"
"TC0500002928.mm.1"	"A930041C12Rik"	0.660676551576393	0.256626912056513	1.06472619109627	1.49422907101535	3.91350941756739	0.00649626511462547	0.0161684425174037	-2.75440757313787	"up"
"TC1700000868.mm.1"	"Gm16172; RP23-146P7.2"	-0.698170842620843	-1.12528827717605	-0.271053408065633	4.27449167065027	-3.91225020433569	0.00650637594705453	0.0161869559318059	-2.75609137722035	"down"
"TC0Y00000119.mm.1"	"Gm21835"	0.696315547777081	0.270180266583051	1.12245082897111	2.03792405068775	3.91084689041991	0.00651766422650162	0.0162054252060894	-2.75796813814435	"up"
"TC0800000020.mm.1"	"Mcemp1"	0.515871786240874	0.200146280607804	0.831597291873945	1.56279963484289	3.91060834311573	0.00651958524549873	0.0162094622855568	-2.75828719402753	"up"
"TC1400002575.mm.1"	"Gm27441"	-0.691804999310091	-1.11524682937693	-0.268363169243252	3.75506218935314	-3.91022863467126	0.0065226443180776	0.0162148493937563	-2.7587950690482	"down"
"TC0X00002069.mm.1"	"Rhox4g"	0.523900007696986	0.203213029642022	0.844586985751951	3.07152154092935	3.91002283078839	0.00652430301029929	0.0162160399400256	-2.75907034847384	"up"
"TC0300000128.mm.1"	"Gm22282"	0.61355543919209	0.237920339721026	0.989190538663153	2.36689358431288	3.90930772749646	0.00653007004692426	0.0162245263500915	-2.76002690434486	"up"
"TC1800001087.mm.1"	"Tpgs2"	-0.552885323473227	-0.891445721780322	-0.214324925166132	4.11169019633115	-3.90850901710936	0.00653651797045461	0.0162348294988331	-2.76109538343568	"down"
"TC0400003589.mm.1"	"Gm22994"	0.609878154407777	0.236414205017091	0.983342103798464	7.14766208116442	3.90846840327633	0.0065368460295903	0.0162348294988331	-2.76114971724442	"up"
"TC0900003014.mm.1"	"Iqcf4"	0.724892419877978	0.280983439677772	1.16880140007818	2.24662995653571	3.90833553375325	0.00653791941260812	0.016235793497582	-2.76132747377772	"up"
"TC1300000920.mm.1"	"Gm24163"	0.599456040150987	0.232352262349294	0.96655981795268	1.88722031708939	3.908235275575	0.00653872947400572	0.0162370654828929	-2.76146160361983	"up"
"TC1700002671.mm.1"	"2010106C02Rik"	0.80885634607204	0.313511453185855	1.30420123895822	2.7028535754862	3.90819226729381	0.00653907700415385	0.0162371888405048	-2.76151914244825	"up"
"TC0400002858.mm.1"	"Gm11486"	0.925598969614474	0.358710378991809	1.49248756023714	1.79686965654366	3.90784527104207	0.00654188166441164	0.0162411939636459	-2.7619833826642	"up"
"TC0500003693.mm.1"	"Gm8675"	0.732312543581681	0.283751093336242	1.18087399382712	1.41760104854971	3.90738980916878	0.00654556502542198	0.0162473787358098	-2.76259276325691	"up"
"TC1200001733.mm.1"	"1700031P21Rik"	0.652922867965422	0.252933769926407	1.05291196600444	1.82918103434919	3.90684281658606	0.00654999161750909	0.0162534676560174	-2.76332464561605	"up"
"TC0Y00000082.mm.1"	"Gm20891"	0.700136094993356	0.271201802108676	1.12907038787804	1.76255394884371	3.9066446776491	0.00655159588864011	0.0162534676560174	-2.76358976833888	"up"
"TC0Y00000084.mm.1"	"Gm21642"	0.700136094993356	0.271201802108676	1.12907038787804	1.76255394884371	3.9066446776491	0.00655159588864011	0.0162534676560174	-2.76358976833888	"up"
"TC0Y00000111.mm.1"	"Gm20799"	0.700136094993356	0.271201802108676	1.12907038787804	1.76255394884371	3.9066446776491	0.00655159588864011	0.0162534676560174	-2.76358976833888	"up"
"TC0300002269.mm.1"	"Gm3788"	-1.41823360081365	-2.28734511572114	-0.549122085906167	6.66892713421558	-3.90557048546416	0.00656030082185327	0.0162698803058327	-2.76502720465732	"down"
"TC1700001551.mm.1"	"Vmn1r-ps147"	0.645084550197282	0.249676443332309	1.04049265706225	1.61073910106982	3.90466055344683	0.00656768458860588	0.0162848207566702	-2.76624496427706	"up"
"TC1400000350.mm.1"	"1810011H11Rik"	0.69673524034832	0.26966172971787	1.12380875097877	2.24375186264829	3.90460724662221	0.00656811743729882	0.0162848207566702	-2.76631630832742	"up"
"TC0100003497.mm.1"	"Mir6354"	0.587416065673986	0.227253177398429	0.947578953949542	1.82463976656721	3.90354394903589	0.00657675791500069	0.0163010539682799	-2.76773947463077	"up"
"TC0X00000830.mm.1"	"Fthl17a"	0.698571853194193	0.270210508615821	1.12693319777257	3.20266331602034	3.90313006458233	0.0065801245656531	0.0163064328835355	-2.76829348024302	"up"
"TC0700002930.mm.1"	"Gm24938"	-0.565540416411831	-0.9123816893721	-0.218699143451562	3.62259600333479	-3.90251956804749	0.0065850939725178	0.0163135622408298	-2.76911070588372	"down"
"TC1300001923.mm.1"	"Gm24620"	-0.553399740659784	-0.892795261664024	-0.214004219655545	3.73812333041608	-3.90251928806417	0.00658509625251237	0.0163135622408298	-2.76911108068848	"down"
"TC0X00000553.mm.1"	"Gm14660"	0.688169891792373	0.266085511244781	1.11025427233997	3.72404217971175	3.9021916947954	0.00658776454493545	0.016317947855444	-2.76954962702963	"up"
"TC1500000920.mm.1"	"Gm26371"	1.04192210531606	0.402846202418237	1.68099800821388	1.7990611073104	3.90206970677864	0.00658875845789214	0.0163196682526935	-2.76971293527234	"up"
"TC0100003465.mm.1"	"5330438I03Rik"	0.534372971225051	0.206490372217902	0.8622555702322	3.30170362069727	3.90066207582769	0.00660023924533046	0.0163421834672757	-2.77159751780969	"up"
"TC0600001514.mm.1"	"Gm5884"	-0.821499384290892	-1.32561911896	-0.31737964962178	3.75643213119739	-3.90018993179117	0.00660409502635253	0.0163494839358121	-2.77222970309495	"down"
"TC0400004104.mm.1"	"Ajap1"	0.520879616325118	0.201210844030703	0.840548388619532	2.09188536992647	3.89986310901437	0.00660676548645416	0.0163553523331621	-2.77266732664338	"up"
